Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
51,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,384,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,131596288,45108166656,342,0.981893,124.819,45940
51,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,384,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,131596288,45108166656,342,0.673154,182.066,67010.2
52,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,512,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,136314880,60144222208,441,2.83574,44.7689,21209.3
52,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,512,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,136314880,60144222208,441,1.30706,97.1286,46014.8
52,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,512,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,136314880,60144222208,441,0.875909,144.939,68664.9
53,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,640,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,141033472,75180277760,533,3.56925,36.7997,21063.3
53,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,640,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,141033472,75180277760,533,1.61724,81.2169,46486.7
53,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,640,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,141033472,75180277760,533,1.19305,110.094,63015.2
54,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,768,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,145752064,90216333312,618,4.30576,31.5257,20952.5
54,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,768,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,145752064,90216333312,618,1.92803,70.4045,46791.9
54,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,768,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,145752064,90216333312,618,1.32366,102.55,68156.6
55,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,896,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,150470656,105252388864,699,4.92195,28.4718,21384.3
55,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,896,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,150470656,105252388864,699,2.22476,62.9896,47309.6
55,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,896,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,150470656,105252388864,699,1.57691,88.8681,66746.1
56,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1024,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,155189248,120288444416,775,5.66781,25.5004,21223.1
56,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1024,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,155189248,120288444416,775,2.57928,56.0356,46636.5
56,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1024,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,155189248,120288444416,775,1.67502,86.2865,71813.3
57,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1152,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,159907840,135324499968,846,6.41091,23.23,21108.5
57,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1152,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,159907840,135324499968,846,2.917,51.0544,46391.6
57,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1152,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,159907840,135324499968,846,2.01376,73.954,67199.8
58,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1280,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,164626432,150360555520,913,7.14416,21.4609,21046.6
58,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1280,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,164626432,150360555520,913,3.25792,47.0608,46152.4
58,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1280,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,164626432,150360555520,913,2.24893,68.1749,66858.8
59,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1408,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,169345024,165396611072,976,7.81971,20.1689,21151.2
59,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1408,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,169345024,165396611072,976,3.57913,44.0652,46211.4
59,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1408,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,169345024,165396611072,976,2.37969,66.2753,69503.3
60,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1536,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,174063616,180432666624,1036,8.55205,18.9556,21098.2
60,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1536,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,174063616,180432666624,1036,3.87811,41.8011,46525.9
60,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1536,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,174063616,180432666624,1036,2.60658,62.1923,69222
61,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1664,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,178782208,195468722176,1093,9.23149,18.0365,21174.1
61,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1664,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,178782208,195468722176,1093,4.2042,39.6042,46493.6
61,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1664,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,178782208,195468722176,1093,2.7854,59.7773,70176.1
62,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1792,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,183500800,210504777728,1147,9.92557,17.218,21208.3
62,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1792,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,183500800,210504777728,1147,4.50654,37.9223,46710.9
62,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1792,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,183500800,210504777728,1147,3.0206,56.5777,69689.8
63,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1920,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,188219392,225540833280,1198,10.6663,16.4342,21145.1
63,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1920,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,188219392,225540833280,1198,4.83129,36.2828,46683.3
63,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1920,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,188219392,225540833280,1198,3.40656,51.4575,66207.8
64,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,2048,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,192937984,240576888832,1246,11.3404,15.845,21214.2
64,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,2048,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,192937984,240576888832,1246,5.17101,34.749,46524.2
64,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,2048,14336,4096,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,192937984,240576888832,1246,3.39912,52.8629,70776.2
