Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
50,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,256,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,1048576,134479872,128,0.078336,12.4663,1716.71
50,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,256,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,1048576,134479872,128,0.0425101,22.9725,3163.48
50,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,256,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,1048576,134479872,128,0.0385229,25.3502,3490.91
51,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,384,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,1310720,201719808,153,0.0790938,15.4336,2550.39
51,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,384,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,1310720,201719808,153,0.0429853,28.3982,4692.76
51,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,384,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,1310720,201719808,153,0.0388499,31.421,5192.28
52,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,512,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,1572864,268959744,171,0.0793402,18.4628,3389.96
52,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,512,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,1572864,268959744,171,0.0433517,33.7898,6204.14
52,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,512,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,1572864,268959744,171,0.038871,37.6847,6919.28
53,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,640,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,1835008,336199680,183,0.0810422,21.0876,4148.45
53,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,640,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,1835008,336199680,183,0.0452067,37.8038,7436.94
53,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,640,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,1835008,336199680,183,0.0400125,42.7113,8402.37
54,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,768,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,2097152,403439616,192,0.0807747,24.1799,4994.63
54,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,768,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,2097152,403439616,192,0.0440096,44.3795,9167.08
54,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,768,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,2097152,403439616,192,0.0388275,50.3026,10390.6
55,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,896,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,2359296,470679552,199,0.0812355,27.0481,5794.01
55,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,896,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,2359296,470679552,199,0.0445645,49.3053,10561.8
55,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,896,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,2359296,470679552,199,0.0391373,56.1425,12026.4
56,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1024,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,2621440,537919488,205,0.0822995,29.6649,6536.12
56,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1024,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,2621440,537919488,205,0.0449542,54.3087,11965.9
56,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1024,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,2621440,537919488,205,0.0394854,61.8305,13623.2
57,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1152,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,2883584,605159424,209,0.0855139,31.4048,7076.74
57,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1152,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,2883584,605159424,209,0.0487219,55.1199,12420.7
57,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1152,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,2883584,605159424,209,0.041721,64.3693,14504.9
58,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1280,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,3145728,672399360,213,0.0860365,34.0517,7815.28
58,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1280,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,3145728,672399360,213,0.0491965,59.5508,13667.6
58,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1280,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,3145728,672399360,213,0.0421299,69.5394,15960.1
59,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1408,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,3407872,739639296,217,0.0860176,36.8974,8598.7
59,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1408,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,3407872,739639296,217,0.049,64.772,15094.7
59,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1408,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,3407872,739639296,217,0.041631,76.2371,17766.5
60,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1536,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,3670016,806879232,219,0.0859238,39.779,9390.63
60,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1536,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,3670016,806879232,219,0.048168,70.9593,16751.4
60,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1536,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,3670016,806879232,219,0.0419085,81.5579,19253.4
61,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1664,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,3932160,874119168,222,0.0918493,39.8709,9516.89
61,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1664,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,3932160,874119168,222,0.0502954,72.8121,17379.7
61,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1664,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,3932160,874119168,222,0.0425786,86.0083,20529.6
62,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1792,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,4194304,941359104,224,0.0943446,41.404,9977.88
62,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1792,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,4194304,941359104,224,0.0512205,76.2634,18378.6
62,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1792,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,4194304,941359104,224,0.0427443,91.3864,22023
63,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,1920,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,4456448,1008599040,226,0.0983786,42.188,10252.2
63,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,1920,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,4456448,1008599040,226,0.0528698,78.5022,19077.1
63,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,1920,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,4456448,1008599040,226,0.0437862,94.7876,23034.6
64,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,passed,success,universal,2048,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,1,1,1,2,4,2,1,1,1,1,50,1024,4718592,1075838976,228,0.104407,42.0905,10304.3
64,CUTLASS,gemm,cutlass_tensorop_h884gemm_256x128_32x2_nn_align8,passed,success,universal,2048,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,16,4,70,75,4718592,1075838976,228,0.0548387,80.1356,19618.2
64,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,passed,success,universal,2048,512,512,f16:column,f16:column,f16:column,f16:column,1,0,serial,8,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,1,1,1,2,4,2,1,16,8,8,75,1024,4718592,1075838976,228,0.0439091,100.082,24501.5
